product_id,title,description,category,price,avg_rating,num_reviews
P1652,Resistance Bands Set 5 Levels Lite,Professional-grade Resistance Bands Set 5 Levels Lite designed for home and gym use. Durable construction withstands heavy training sessions.,Sports & Fitness,249.22,3.6,1855
P1653,Waterproof Packable Rain Jacket Elite,Versatile Waterproof Packable Rain Jacket Elite suitable for everyday wear and outdoor adventures. Machine washable and fade-resistant.,Clothing & Apparel,219.57,3.7,1316
P1654,Electric Toothbrush Sonic 40000rpm Mini,Premium Electric Toothbrush Sonic 40000rpm Mini developed with dermatologist input. Suitable for all skin types. Fragrance-free and hypoallergenic.,Health & Personal Care,104.53,4.4,2865
P1655,Paper Shredder Micro-Cut 8-Sheet Max,"Professional Paper Shredder Micro-Cut 8-Sheet Max built for high-volume office environments. Reliable performance and clean, modern design.",Office Supplies,160.7,3.7,1610
P1656,Electronic Drum Pad 7-Pad Max,Engaging Electronic Drum Pad 7-Pad Max that encourages creative thinking and problem-solving. Suitable for the stated age range with parental supervision.,Toys & Games,43.61,4.6,4766
P1657,Bluetooth Portable Speaker Premium,Next-generation Bluetooth Portable Speaker Premium with advanced connectivity options. Engineered for reliability and optimised for both productivity and entertainment.,Electronics,198.11,4.2,3631
P1658,Database Internals Premium,"Comprehensive textbook covering Database Internals Premium. Suitable for students and practitioners. Includes worked examples, exercises, and code samples.",Books,66.87,4.6,1614
P1659,Stainless Steel French Press 1L Lite,Eco-conscious Stainless Steel French Press 1L Lite made from sustainable materials. BPA-free and durable for long-term use in any kitchen.,Home & Kitchen,257.55,3.4,1221
P1660,Massage Gun Percussive Therapy Max,Compact and versatile Massage Gun Percussive Therapy Max for effective full-body workouts. Easy to set up and store when not in use.,Sports & Fitness,253.28,4.9,798
P1661,Quarter-Zip Pullover Sweater Ultra,Premium Quarter-Zip Pullover Sweater Ultra made from responsibly sourced materials. Designed for comfort and durability across a wide range of activities.,Clothing & Apparel,283.78,3.4,4234
P1662,SPF 50 Mineral Sunscreen 100ml Advanced,Premium SPF 50 Mineral Sunscreen 100ml Advanced developed with dermatologist input. Suitable for all skin types. Fragrance-free and hypoallergenic.,Health & Personal Care,291.06,4.3,3321
P1663,Binder Clips Assorted 100-Pack Pro,"Professional Binder Clips Assorted 100-Pack Pro built for high-volume office environments. Reliable performance and clean, modern design.",Office Supplies,76.04,4.1,1425
P1664,Tabletop Miniature Painting Kit Plus,Educational Tabletop Miniature Painting Kit Plus designed to develop STEM skills through hands-on play. Includes full instructions and all components.,Toys & Games,260.13,4.4,2266
P1665,Graphic Tablet Drawing Pad Lite,"High-performance Graphic Tablet Drawing Pad Lite designed for professional and home use. Features premium build quality, extended battery life, and compatibility with all major platforms.",Electronics,40.39,3.3,4019
P1666,Building Microservices Compact,"Comprehensive textbook covering Building Microservices Compact. Suitable for students and practitioners. Includes worked examples, exercises, and code samples.",Books,178.11,5.0,3940
P1667,Compost Bin Kitchen Counter Plus,Eco-conscious Compost Bin Kitchen Counter Plus made from sustainable materials. BPA-free and durable for long-term use in any kitchen.,Home & Kitchen,58.41,4.1,3564
P1668,Weightlifting Gloves Wrist Support Advanced,Professional-grade Weightlifting Gloves Wrist Support Advanced designed for home and gym use. Durable construction withstands heavy training sessions.,Sports & Fitness,34.33,3.3,4415
P1669,Running Shorts with Liner 5-inch Max,Performance Running Shorts with Liner 5-inch Max engineered with moisture-wicking and quick-dry technology. Flatlock seams for chafe-free comfort.,Clothing & Apparel,10.82,4.2,4406
P1670,Resistance Band Hip Circle Booty Ultra,Clinically formulated Resistance Band Hip Circle Booty Ultra for daily wellness support. Manufactured in GMP-certified facilities with third-party tested ingredients.,Health & Personal Care,158.07,4.3,1028
P1671,Label Maker Handheld Bluetooth Plus,"Professional Label Maker Handheld Bluetooth Plus built for high-volume office environments. Reliable performance and clean, modern design.",Office Supplies,259.28,4.5,55
P1672,Electronic Drum Pad 7-Pad Ultra,Educational Electronic Drum Pad 7-Pad Ultra designed to develop STEM skills through hands-on play. Includes full instructions and all components.,Toys & Games,41.29,3.4,1701
P1673,Mechanical Gaming Keyboard Plus,Compact and lightweight Mechanical Gaming Keyboard Plus suitable for remote work and travel. Plug-and-play setup with no drivers required.,Electronics,80.73,4.6,705
P1674,Clean Code: A Handbook for Agile Mini,In-depth guide to Clean Code: A Handbook for Agile Mini. Written by leading experts in the field with real-world case studies and best practices throughout.,Books,112.24,4.2,3477
P1675,Stainless Steel French Press 1L Compact,Thoughtfully designed Stainless Steel French Press 1L Compact combining functionality and style. Perfect for the modern kitchen. Easy to clean and store.,Home & Kitchen,18.61,4.9,2415
P1676,Suspension Trainer Full Body Ultra,Professional-grade Suspension Trainer Full Body Ultra designed for home and gym use. Durable construction withstands heavy training sessions.,Sports & Fitness,175.23,4.5,4293
P1677,Quarter-Zip Pullover Sweater Advanced,Performance Quarter-Zip Pullover Sweater Advanced engineered with moisture-wicking and quick-dry technology. Flatlock seams for chafe-free comfort.,Clothing & Apparel,155.61,4.4,378
P1678,White Noise Machine Portable Pro,Clinically formulated White Noise Machine Portable Pro for daily wellness support. Manufactured in GMP-certified facilities with third-party tested ingredients.,Health & Personal Care,46.78,4.7,1775
P1679,Spiral Notebook A5 Dot Grid Advanced,Durable Spiral Notebook A5 Dot Grid Advanced designed for everyday office use. Arrives ready to use straight from the box.,Office Supplies,68.72,3.8,1064
P1680,Escape Room Game Family Edition Max,Engaging Escape Room Game Family Edition Max that encourages creative thinking and problem-solving. Suitable for the stated age range with parental supervision.,Toys & Games,167.2,3.7,1349
P1681,Smart Plug Wi-Fi Enabled Ultra,"High-performance Smart Plug Wi-Fi Enabled Ultra designed for professional and home use. Features premium build quality, extended battery life, and compatibility with all major platforms.",Electronics,283.69,4.4,1185
P1682,Site Reliability Engineering Compact,"Comprehensive textbook covering Site Reliability Engineering Compact. Suitable for students and practitioners. Includes worked examples, exercises, and code samples.",Books,190.71,3.7,1590
P1683,Digital Kitchen Scale 5kg Advanced,Eco-conscious Digital Kitchen Scale 5kg Advanced made from sustainable materials. BPA-free and durable for long-term use in any kitchen.,Home & Kitchen,196.08,4.1,1355
P1684,Compression Knee Sleeves Pair Elite,"High-performance Compression Knee Sleeves Pair Elite engineered to improve strength, flexibility, and endurance. Suitable for all fitness levels.",Sports & Fitness,297.76,4.0,224
P1685,Waterproof Hiking Boots Mid Compact,Premium Waterproof Hiking Boots Mid Compact made from responsibly sourced materials. Designed for comfort and durability across a wide range of activities.,Clothing & Apparel,84.68,4.2,4504
P1686,Niacinamide Serum 10% Plus,Premium Niacinamide Serum 10% Plus developed with dermatologist input. Suitable for all skin types. Fragrance-free and hypoallergenic.,Health & Personal Care,193.84,3.9,2744
P1687,Adjustable Monitor Arm Single Elite,"Professional Adjustable Monitor Arm Single Elite built for high-volume office environments. Reliable performance and clean, modern design.",Office Supplies,85.72,3.4,1832
P1688,Tabletop Miniature Painting Kit Plus,Engaging Tabletop Miniature Painting Kit Plus that encourages creative thinking and problem-solving. Suitable for the stated age range with parental supervision.,Toys & Games,56.83,4.5,2523
P1689,Laptop Privacy Screen Filter Ultra,"High-performance Laptop Privacy Screen Filter Ultra designed for professional and home use. Features premium build quality, extended battery life, and compatibility with all major platforms.",Electronics,161.03,4.5,2322
P1690,Site Reliability Engineering Premium,Practical reference for Site Reliability Engineering Premium. Balances theoretical foundations with hands-on implementation guidance.,Books,34.21,3.3,2617
P1691,Knife Sharpener Professional 3-Stage Elite,Thoughtfully designed Knife Sharpener Professional 3-Stage Elite combining functionality and style. Perfect for the modern kitchen. Easy to clean and store.,Home & Kitchen,242.79,4.4,4367
P1692,Suspension Trainer Full Body Advanced,"High-performance Suspension Trainer Full Body Advanced engineered to improve strength, flexibility, and endurance. Suitable for all fitness levels.",Sports & Fitness,145.66,3.4,89
P1693,Bamboo Fibre Underwear 5-Pack Elite,Performance Bamboo Fibre Underwear 5-Pack Elite engineered with moisture-wicking and quick-dry technology. Flatlock seams for chafe-free comfort.,Clothing & Apparel,42.27,3.9,2202
P1694,Water Flosser Cordless Lite,Advanced Water Flosser Cordless Lite combining proven ingredients with innovative delivery for maximum efficacy. Easy to incorporate into daily routines.,Health & Personal Care,234.36,4.4,3438
P1695,Desk Calendar Refillable 2025 Elite,Compact Desk Calendar Refillable 2025 Elite that keeps your workspace organised and efficient. Compatible with standard office setups.,Office Supplies,295.93,4.6,4126
P1696,Watercolour Paint Set 36 Colours Premium,Educational Watercolour Paint Set 36 Colours Premium designed to develop STEM skills through hands-on play. Includes full instructions and all components.,Toys & Games,158.57,4.5,1886
P1697,USB-C to HDMI Adapter 4K Plus,Next-generation USB-C to HDMI Adapter 4K Plus with advanced connectivity options. Engineered for reliability and optimised for both productivity and entertainment.,Electronics,124.91,3.8,750
P1698,Data Structures and Algorithms in Java Plus,Practical reference for Data Structures and Algorithms in Java Plus. Balances theoretical foundations with hands-on implementation guidance.,Books,75.8,3.4,4724
P1699,Ceramic Pour-Over Coffee Dripper Plus,Eco-conscious Ceramic Pour-Over Coffee Dripper Plus made from sustainable materials. BPA-free and durable for long-term use in any kitchen.,Home & Kitchen,89.32,4.9,99
P1700,Compression Knee Sleeves Pair Mini,Compact and versatile Compression Knee Sleeves Pair Mini for effective full-body workouts. Easy to set up and store when not in use.,Sports & Fitness,45.24,4.1,4373
P1701,Organic Cotton Crew Neck T-Shirt Max,Premium Organic Cotton Crew Neck T-Shirt Max made from responsibly sourced materials. Designed for comfort and durability across a wide range of activities.,Clothing & Apparel,186.79,4.8,71
P1702,Niacinamide Serum 10% Mini,Advanced Niacinamide Serum 10% Mini combining proven ingredients with innovative delivery for maximum efficacy. Easy to incorporate into daily routines.,Health & Personal Care,106.78,5.0,4338
P1703,Planner Weekly Undated Hardcover Pro,Durable Planner Weekly Undated Hardcover Pro designed for everyday office use. Arrives ready to use straight from the box.,Office Supplies,137.34,3.5,4300
P1704,Science Kit Experiments Ages 6+ Elite,Engaging Science Kit Experiments Ages 6+ Elite that encourages creative thinking and problem-solving. Suitable for the stated age range with parental supervision.,Toys & Games,113.27,3.4,2906
P1705,Bluetooth Portable Speaker Max,Next-generation Bluetooth Portable Speaker Max with advanced connectivity options. Engineered for reliability and optimised for both productivity and entertainment.,Electronics,116.82,3.9,939
P1706,Computer Networks: A Top-Down Approach Compact,Practical reference for Computer Networks: A Top-Down Approach Compact. Balances theoretical foundations with hands-on implementation guidance.,Books,255.97,4.7,2388
P1707,Glass Meal Prep Containers 10-Pack Ultra,Thoughtfully designed Glass Meal Prep Containers 10-Pack Ultra combining functionality and style. Perfect for the modern kitchen. Easy to clean and store.,Home & Kitchen,83.09,3.2,4671
P1708,Massage Gun Percussive Therapy Compact,"High-performance Massage Gun Percussive Therapy Compact engineered to improve strength, flexibility, and endurance. Suitable for all fitness levels.",Sports & Fitness,279.08,4.9,4235
P1709,Waterproof Packable Rain Jacket Ultra,Performance Waterproof Packable Rain Jacket Ultra engineered with moisture-wicking and quick-dry technology. Flatlock seams for chafe-free comfort.,Clothing & Apparel,255.25,3.3,60
P1710,Digital Thermometer Infrared Ultra,Premium Digital Thermometer Infrared Ultra developed with dermatologist input. Suitable for all skin types. Fragrance-free and hypoallergenic.,Health & Personal Care,93.0,3.4,2876
P1711,Document Scanner Portable Wand Max,Compact Document Scanner Portable Wand Max that keeps your workspace organised and efficient. Compatible with standard office setups.,Office Supplies,7.6,4.0,1630
P1712,STEM Robot Kit Ages 8+ Mini,Award-winning STEM Robot Kit Ages 8+ Mini combining fun gameplay with developmental benefits. Durable materials safe for children.,Toys & Games,270.05,3.9,4004
P1713,Wireless Noise-Cancelling Headphones Elite,Compact and lightweight Wireless Noise-Cancelling Headphones Elite suitable for remote work and travel. Plug-and-play setup with no drivers required.,Electronics,78.78,4.0,3078
P1714,Hands-On Reinforcement Learning Lite,In-depth guide to Hands-On Reinforcement Learning Lite. Written by leading experts in the field with real-world case studies and best practices throughout.,Books,268.19,4.2,2219
P1715,Bamboo Cutting Board Large Ultra,Eco-conscious Bamboo Cutting Board Large Ultra made from sustainable materials. BPA-free and durable for long-term use in any kitchen.,Home & Kitchen,252.6,3.5,2909
P1716,Compression Knee Sleeves Pair Pro,"High-performance Compression Knee Sleeves Pair Pro engineered to improve strength, flexibility, and endurance. Suitable for all fitness levels.",Sports & Fitness,265.64,4.5,918
P1717,Thermal Compression Tights Premium,Premium Thermal Compression Tights Premium made from responsibly sourced materials. Designed for comfort and durability across a wide range of activities.,Clothing & Apparel,44.43,4.0,2725
P1718,Water Flosser Cordless Elite,Advanced Water Flosser Cordless Elite combining proven ingredients with innovative delivery for maximum efficacy. Easy to incorporate into daily routines.,Health & Personal Care,63.69,4.1,2189
P1719,Whiteboard Markers 12-Pack Dry Erase Max,Compact Whiteboard Markers 12-Pack Dry Erase Max that keeps your workspace organised and efficient. Compatible with standard office setups.,Office Supplies,167.28,4.6,1055
P1720,Kinetic Sand Activity Set 1kg Max,Award-winning Kinetic Sand Activity Set 1kg Max combining fun gameplay with developmental benefits. Durable materials safe for children.,Toys & Games,219.16,4.5,3197
P1721,Smart LED Desk Lamp Plus,"High-performance Smart LED Desk Lamp Plus designed for professional and home use. Features premium build quality, extended battery life, and compatibility with all major platforms.",Electronics,238.84,3.4,2831
P1722,Building Microservices Pro,Practical reference for Building Microservices Pro. Balances theoretical foundations with hands-on implementation guidance.,Books,74.76,4.4,2814
P1723,Reusable Beeswax Wraps Set Advanced,Eco-conscious Reusable Beeswax Wraps Set Advanced made from sustainable materials. BPA-free and durable for long-term use in any kitchen.,Home & Kitchen,7.36,4.1,2323
P1724,Skipping Rope Weighted 500g Plus,"High-performance Skipping Rope Weighted 500g Plus engineered to improve strength, flexibility, and endurance. Suitable for all fitness levels.",Sports & Fitness,78.08,3.5,4200
P1725,Running Shorts with Liner 5-inch Compact,Versatile Running Shorts with Liner 5-inch Compact suitable for everyday wear and outdoor adventures. Machine washable and fade-resistant.,Clothing & Apparel,231.17,4.8,2038
P1726,Niacinamide Serum 10% Compact,Premium Niacinamide Serum 10% Compact developed with dermatologist input. Suitable for all skin types. Fragrance-free and hypoallergenic.,Health & Personal Care,213.4,4.7,4127
P1727,Planner Weekly Undated Hardcover Elite,"Professional Planner Weekly Undated Hardcover Elite built for high-volume office environments. Reliable performance and clean, modern design.",Office Supplies,297.79,4.3,1230
P1728,Science Kit Experiments Ages 6+ Plus,Engaging Science Kit Experiments Ages 6+ Plus that encourages creative thinking and problem-solving. Suitable for the stated age range with parental supervision.,Toys & Games,123.37,3.7,1586
P1729,Smart LED Desk Lamp Max,"High-performance Smart LED Desk Lamp Max designed for professional and home use. Features premium build quality, extended battery life, and compatibility with all major platforms.",Electronics,186.85,3.4,429
P1730,Cracking the Coding Interview Max,Practical reference for Cracking the Coding Interview Max. Balances theoretical foundations with hands-on implementation guidance.,Books,95.39,4.3,1907
P1731,Herb Garden Indoor Kit Lite,Thoughtfully designed Herb Garden Indoor Kit Lite combining functionality and style. Perfect for the modern kitchen. Easy to clean and store.,Home & Kitchen,146.35,4.1,435
P1732,Weightlifting Gloves Wrist Support Plus,"High-performance Weightlifting Gloves Wrist Support Plus engineered to improve strength, flexibility, and endurance. Suitable for all fitness levels.",Sports & Fitness,112.24,4.9,3436
P1733,Canvas Belt Adjustable Unisex Lite,Premium Canvas Belt Adjustable Unisex Lite made from responsibly sourced materials. Designed for comfort and durability across a wide range of activities.,Clothing & Apparel,58.61,3.2,2646
P1734,Sleep Mask Contoured 3D Premium,Premium Sleep Mask Contoured 3D Premium developed with dermatologist input. Suitable for all skin types. Fragrance-free and hypoallergenic.,Health & Personal Care,87.64,4.3,3541
P1735,Document Scanner Portable Wand Premium,Compact Document Scanner Portable Wand Premium that keeps your workspace organised and efficient. Compatible with standard office setups.,Office Supplies,112.25,3.7,805
P1736,Strategy Board Game 2–4 Players Mini,Engaging Strategy Board Game 2–4 Players Mini that encourages creative thinking and problem-solving. Suitable for the stated age range with parental supervision.,Toys & Games,102.7,4.5,2972
P1737,Laptop Privacy Screen Filter Mini,Compact and lightweight Laptop Privacy Screen Filter Mini suitable for remote work and travel. Plug-and-play setup with no drivers required.,Electronics,114.61,4.4,1732
P1738,Kubernetes in Action Max,"Comprehensive textbook covering Kubernetes in Action Max. Suitable for students and practitioners. Includes worked examples, exercises, and code samples.",Books,266.71,3.4,997
P1739,Ceramic Pour-Over Coffee Dripper Advanced,Eco-conscious Ceramic Pour-Over Coffee Dripper Advanced made from sustainable materials. BPA-free and durable for long-term use in any kitchen.,Home & Kitchen,246.13,3.5,3663
P1740,Foam Roller Deep Tissue Massage Plus,Compact and versatile Foam Roller Deep Tissue Massage Plus for effective full-body workouts. Easy to set up and store when not in use.,Sports & Fitness,187.6,3.7,3896
P1741,Thermal Compression Tights Mini,Performance Thermal Compression Tights Mini engineered with moisture-wicking and quick-dry technology. Flatlock seams for chafe-free comfort.,Clothing & Apparel,50.32,3.4,3437
P1742,Foot Massager Shiatsu Electric Premium,Advanced Foot Massager Shiatsu Electric Premium combining proven ingredients with innovative delivery for maximum efficacy. Easy to incorporate into daily routines.,Health & Personal Care,292.65,4.8,3685
P1743,Whiteboard Markers 12-Pack Dry Erase Max,"Professional Whiteboard Markers 12-Pack Dry Erase Max built for high-volume office environments. Reliable performance and clean, modern design.",Office Supplies,147.42,4.1,4139
P1744,Strategy Board Game 2–4 Players Elite,Award-winning Strategy Board Game 2–4 Players Elite combining fun gameplay with developmental benefits. Durable materials safe for children.,Toys & Games,85.86,4.9,2384
P1745,Bluetooth Portable Speaker Advanced,"High-performance Bluetooth Portable Speaker Advanced designed for professional and home use. Features premium build quality, extended battery life, and compatibility with all major platforms.",Electronics,239.34,4.4,3268
P1746,Database Internals Mini,Practical reference for Database Internals Mini. Balances theoretical foundations with hands-on implementation guidance.,Books,291.59,3.5,4184
P1747,Knife Sharpener Professional 3-Stage Mini,Thoughtfully designed Knife Sharpener Professional 3-Stage Mini combining functionality and style. Perfect for the modern kitchen. Easy to clean and store.,Home & Kitchen,123.24,3.7,1519
P1748,Adjustable Dumbbell Set 2–24kg Elite,Compact and versatile Adjustable Dumbbell Set 2–24kg Elite for effective full-body workouts. Easy to set up and store when not in use.,Sports & Fitness,69.24,4.5,4212
P1749,Denim Work Apron Pockets Mini,Performance Denim Work Apron Pockets Mini engineered with moisture-wicking and quick-dry technology. Flatlock seams for chafe-free comfort.,Clothing & Apparel,217.56,3.7,1816
P1750,Derma Roller 0.25mm Titanium Premium,Advanced Derma Roller 0.25mm Titanium Premium combining proven ingredients with innovative delivery for maximum efficacy. Easy to incorporate into daily routines.,Health & Personal Care,40.13,3.6,4382
P1751,Binder Clips Assorted 100-Pack Premium,"Professional Binder Clips Assorted 100-Pack Premium built for high-volume office environments. Reliable performance and clean, modern design.",Office Supplies,193.68,4.9,2287
P1752,Magnetic Tiles 3D Building Set 60pc Premium,Engaging Magnetic Tiles 3D Building Set 60pc Premium that encourages creative thinking and problem-solving. Suitable for the stated age range with parental supervision.,Toys & Games,194.5,3.6,1732
P1753,RGB Gaming Mouse Pad XL Plus,"High-performance RGB Gaming Mouse Pad XL Plus designed for professional and home use. Features premium build quality, extended battery life, and compatibility with all major platforms.",Electronics,196.34,4.3,3035
P1754,Computer Networks: A Top-Down Approach Plus,Practical reference for Computer Networks: A Top-Down Approach Plus. Balances theoretical foundations with hands-on implementation guidance.,Books,265.77,3.7,1106
P1755,Reusable Beeswax Wraps Set Advanced,Thoughtfully designed Reusable Beeswax Wraps Set Advanced combining functionality and style. Perfect for the modern kitchen. Easy to clean and store.,Home & Kitchen,100.76,3.3,97
P1756,Running Belt Phone Holder Compact,Compact and versatile Running Belt Phone Holder Compact for effective full-body workouts. Easy to set up and store when not in use.,Sports & Fitness,289.73,3.5,140
P1757,Stretch Woven Shirt Quick Dry Advanced,Premium Stretch Woven Shirt Quick Dry Advanced made from responsibly sourced materials. Designed for comfort and durability across a wide range of activities.,Clothing & Apparel,218.16,4.4,2120
P1758,Digital Thermometer Infrared Mini,Clinically formulated Digital Thermometer Infrared Mini for daily wellness support. Manufactured in GMP-certified facilities with third-party tested ingredients.,Health & Personal Care,245.96,3.6,2213
P1759,Label Maker Handheld Bluetooth Advanced,Durable Label Maker Handheld Bluetooth Advanced designed for everyday office use. Arrives ready to use straight from the box.,Office Supplies,243.27,4.6,1287
P1760,Wooden Sudoku Board Game Compact,Award-winning Wooden Sudoku Board Game Compact combining fun gameplay with developmental benefits. Durable materials safe for children.,Toys & Games,219.24,3.9,3936
P1761,True Wireless Earbuds Pro Ultra,"High-performance True Wireless Earbuds Pro Ultra designed for professional and home use. Features premium build quality, extended battery life, and compatibility with all major platforms.",Electronics,140.51,4.7,1454
P1762,Statistical Learning Methods Advanced,In-depth guide to Statistical Learning Methods Advanced. Written by leading experts in the field with real-world case studies and best practices throughout.,Books,283.28,3.5,2322
P1763,Stainless Steel French Press 1L Premium,Premium quality Stainless Steel French Press 1L Premium crafted from food-safe materials. Dishwasher safe and built to last. Ideal for everyday use and entertaining.,Home & Kitchen,266.14,4.7,1550
P1764,Yoga Mat Non-Slip 6mm Elite,Professional-grade Yoga Mat Non-Slip 6mm Elite designed for home and gym use. Durable construction withstands heavy training sessions.,Sports & Fitness,130.78,4.0,3309
P1765,Organic Cotton Crew Neck T-Shirt Mini,Premium Organic Cotton Crew Neck T-Shirt Mini made from responsibly sourced materials. Designed for comfort and durability across a wide range of activities.,Clothing & Apparel,219.39,4.7,828
P1766,Hyaluronic Acid Moisturiser 50ml Max,Clinically formulated Hyaluronic Acid Moisturiser 50ml Max for daily wellness support. Manufactured in GMP-certified facilities with third-party tested ingredients.,Health & Personal Care,37.45,3.2,370
P1767,Spiral Notebook A5 Dot Grid Compact,"Professional Spiral Notebook A5 Dot Grid Compact built for high-volume office environments. Reliable performance and clean, modern design.",Office Supplies,83.95,4.9,122
P1768,Strategy Board Game 2–4 Players Plus,Award-winning Strategy Board Game 2–4 Players Plus combining fun gameplay with developmental benefits. Durable materials safe for children.,Toys & Games,222.15,3.8,708
P1769,Ergonomic Wireless Mouse Elite,Next-generation Ergonomic Wireless Mouse Elite with advanced connectivity options. Engineered for reliability and optimised for both productivity and entertainment.,Electronics,229.09,4.8,1348
P1770,Hands-On Reinforcement Learning Lite,In-depth guide to Hands-On Reinforcement Learning Lite. Written by leading experts in the field with real-world case studies and best practices throughout.,Books,50.57,3.3,2203
P1771,Ceramic Mixing Bowl Set 3-Piece Plus,Premium quality Ceramic Mixing Bowl Set 3-Piece Plus crafted from food-safe materials. Dishwasher safe and built to last. Ideal for everyday use and entertaining.,Home & Kitchen,248.34,3.4,2442
P1772,Foam Roller Deep Tissue Massage Mini,"High-performance Foam Roller Deep Tissue Massage Mini engineered to improve strength, flexibility, and endurance. Suitable for all fitness levels.",Sports & Fitness,46.83,4.8,208
P1773,Canvas Belt Adjustable Unisex Max,Versatile Canvas Belt Adjustable Unisex Max suitable for everyday wear and outdoor adventures. Machine washable and fade-resistant.,Clothing & Apparel,48.47,4.4,1862
P1774,Hyaluronic Acid Moisturiser 50ml Plus,Premium Hyaluronic Acid Moisturiser 50ml Plus developed with dermatologist input. Suitable for all skin types. Fragrance-free and hypoallergenic.,Health & Personal Care,55.01,3.4,845
P1775,Cable Management Box with Lid Lite,"Professional Cable Management Box with Lid Lite built for high-volume office environments. Reliable performance and clean, modern design.",Office Supplies,186.62,3.4,706
P1776,Wooden Building Blocks 100-Piece Advanced,Engaging Wooden Building Blocks 100-Piece Advanced that encourages creative thinking and problem-solving. Suitable for the stated age range with parental supervision.,Toys & Games,57.52,4.2,1497
P1777,Portable Power Bank 20000mAh Elite,Compact and lightweight Portable Power Bank 20000mAh Elite suitable for remote work and travel. Plug-and-play setup with no drivers required.,Electronics,207.7,4.3,2363
P1778,Operating System Concepts Plus,In-depth guide to Operating System Concepts Plus. Written by leading experts in the field with real-world case studies and best practices throughout.,Books,275.28,4.4,2186
P1779,Insulated Travel Mug 500ml Pro,Premium quality Insulated Travel Mug 500ml Pro crafted from food-safe materials. Dishwasher safe and built to last. Ideal for everyday use and entertaining.,Home & Kitchen,234.44,3.5,1222
P1780,Massage Gun Percussive Therapy Ultra,Compact and versatile Massage Gun Percussive Therapy Ultra for effective full-body workouts. Easy to set up and store when not in use.,Sports & Fitness,240.06,5.0,563
P1781,Organic Cotton Crew Neck T-Shirt Advanced,Versatile Organic Cotton Crew Neck T-Shirt Advanced suitable for everyday wear and outdoor adventures. Machine washable and fade-resistant.,Clothing & Apparel,288.07,3.7,752
P1782,SPF 50 Mineral Sunscreen 100ml Elite,Clinically formulated SPF 50 Mineral Sunscreen 100ml Elite for daily wellness support. Manufactured in GMP-certified facilities with third-party tested ingredients.,Health & Personal Care,231.41,3.8,4060
P1783,Ergonomic Seat Cushion Memory Foam Ultra,Durable Ergonomic Seat Cushion Memory Foam Ultra designed for everyday office use. Arrives ready to use straight from the box.,Office Supplies,291.98,4.3,2743
P1784,Magnetic Tiles 3D Building Set 60pc Compact,Educational Magnetic Tiles 3D Building Set 60pc Compact designed to develop STEM skills through hands-on play. Includes full instructions and all components.,Toys & Games,128.49,4.1,4384
P1785,External SSD 1TB USB 3.2 Mini,Compact and lightweight External SSD 1TB USB 3.2 Mini suitable for remote work and travel. Plug-and-play setup with no drivers required.,Electronics,247.3,3.9,4771
P1786,The Art of Computer Programming Vol 1 Mini,Practical reference for The Art of Computer Programming Vol 1 Mini. Balances theoretical foundations with hands-on implementation guidance.,Books,234.08,4.7,1808
P1787,Insulated Travel Mug 500ml Compact,Thoughtfully designed Insulated Travel Mug 500ml Compact combining functionality and style. Perfect for the modern kitchen. Easy to clean and store.,Home & Kitchen,5.84,5.0,152
P1788,Running Belt Phone Holder Mini,"High-performance Running Belt Phone Holder Mini engineered to improve strength, flexibility, and endurance. Suitable for all fitness levels.",Sports & Fitness,287.49,4.9,500
P1789,Quarter-Zip Pullover Sweater Lite,Premium Quarter-Zip Pullover Sweater Lite made from responsibly sourced materials. Designed for comfort and durability across a wide range of activities.,Clothing & Apparel,91.93,3.5,4529
P1790,Niacinamide Serum 10% Compact,Clinically formulated Niacinamide Serum 10% Compact for daily wellness support. Manufactured in GMP-certified facilities with third-party tested ingredients.,Health & Personal Care,249.2,3.3,1140
P1791,Whiteboard Markers 12-Pack Dry Erase Elite,Compact Whiteboard Markers 12-Pack Dry Erase Elite that keeps your workspace organised and efficient. Compatible with standard office setups.,Office Supplies,221.25,4.5,3491
P1792,Foam Dart Blaster Team Pack Pro,Award-winning Foam Dart Blaster Team Pack Pro combining fun gameplay with developmental benefits. Durable materials safe for children.,Toys & Games,36.26,4.2,3918
P1793,Compact Card Reader Multi-Slot Elite,"High-performance Compact Card Reader Multi-Slot Elite designed for professional and home use. Features premium build quality, extended battery life, and compatibility with all major platforms.",Electronics,48.32,3.5,2019
P1794,Data Structures and Algorithms in Java Pro,Practical reference for Data Structures and Algorithms in Java Pro. Balances theoretical foundations with hands-on implementation guidance.,Books,250.16,3.9,1506
P1795,Collapsible Silicone Colander Elite,Eco-conscious Collapsible Silicone Colander Elite made from sustainable materials. BPA-free and durable for long-term use in any kitchen.,Home & Kitchen,160.59,4.9,3863
P1796,Compression Knee Sleeves Pair Lite,"High-performance Compression Knee Sleeves Pair Lite engineered to improve strength, flexibility, and endurance. Suitable for all fitness levels.",Sports & Fitness,235.5,4.5,2361
P1797,Organic Cotton Crew Neck T-Shirt Elite,Premium Organic Cotton Crew Neck T-Shirt Elite made from responsibly sourced materials. Designed for comfort and durability across a wide range of activities.,Clothing & Apparel,264.93,3.3,1433
P1798,Resistance Band Hip Circle Booty Elite,Clinically formulated Resistance Band Hip Circle Booty Elite for daily wellness support. Manufactured in GMP-certified facilities with third-party tested ingredients.,Health & Personal Care,121.93,4.0,3733
